sample_id,image_path,class_name,context_name,split,class_id,context_id,group_id
sample_00062689,data/processed/nico/rock/football/rock_000015.jpg,football,rock,train,20,4,football__rock
sample_00062690,data/processed/nico/rock/football/rock_000016.jpg,football,rock,train,20,4,football__rock
sample_00062691,data/processed/nico/rock/football/rock_000017.jpg,football,rock,train,20,4,football__rock
sample_00062694,data/processed/nico/rock/football/rock_000020.jpg,football,rock,train,20,4,football__rock
sample_00062696,data/processed/nico/rock/football/rock_000022.jpg,football,rock,train,20,4,football__rock
sample_00062697,data/processed/nico/rock/football/rock_000023.jpg,football,rock,train,20,4,football__rock
sample_00062698,data/processed/nico/rock/football/rock_000024.jpg,football,rock,train,20,4,football__rock
sample_00062700,data/processed/nico/rock/football/rock_000026.jpg,football,rock,train,20,4,football__rock
sample_00062701,data/processed/nico/rock/football/rock_000027.jpg,football,rock,train,20,4,football__rock
sample_00062702,data/processed/nico/rock/football/rock_000028.jpg,football,rock,train,20,4,football__rock
sample_00062703,data/processed/nico/rock/fox/rock_000001.jpg,fox,rock,train,21,4,fox__rock
sample_00062705,data/processed/nico/rock/fox/rock_000003.jpg,fox,rock,train,21,4,fox__rock
sample_00062706,data/processed/nico/rock/fox/rock_000004.jpg,fox,rock,train,21,4,fox__rock
sample_00062708,data/processed/nico/rock/fox/rock_000006.jpg,fox,rock,train,21,4,fox__rock
sample_00062709,data/processed/nico/rock/fox/rock_000007.jpg,fox,rock,train,21,4,fox__rock
sample_00062711,data/processed/nico/rock/fox/rock_000009.jpg,fox,rock,train,21,4,fox__rock
sample_00062712,data/processed/nico/rock/fox/rock_000010.jpg,fox,rock,train,21,4,fox__rock
sample_00062713,data/processed/nico/rock/fox/rock_000011.jpg,fox,rock,train,21,4,fox__rock
sample_00062715,data/processed/nico/rock/fox/rock_000013.jpg,fox,rock,train,21,4,fox__rock
sample_00062716,data/processed/nico/rock/fox/rock_000014.jpg,fox,rock,train,21,4,fox__rock
sample_00062717,data/processed/nico/rock/fox/rock_000015.jpg,fox,rock,train,21,4,fox__rock
sample_00062719,data/processed/nico/rock/fox/rock_000017.jpg,fox,rock,train,21,4,fox__rock
sample_00062720,data/processed/nico/rock/fox/rock_000018.jpg,fox,rock,train,21,4,fox__rock
sample_00062722,data/processed/nico/rock/fox/rock_000020.jpg,fox,rock,train,21,4,fox__rock
sample_00062724,data/processed/nico/rock/fox/rock_000022.jpg,fox,rock,train,21,4,fox__rock
sample_00062725,data/processed/nico/rock/fox/rock_000023.jpg,fox,rock,train,21,4,fox__rock
sample_00062726,data/processed/nico/rock/fox/rock_000024.jpg,fox,rock,train,21,4,fox__rock
sample_00062727,data/processed/nico/rock/fox/rock_000025.jpg,fox,rock,train,21,4,fox__rock
sample_00062729,data/processed/nico/rock/fox/rock_000027.jpg,fox,rock,train,21,4,fox__rock
sample_00062731,data/processed/nico/rock/fox/rock_000029.jpg,fox,rock,train,21,4,fox__rock
sample_00062732,data/processed/nico/rock/fox/rock_000030.jpg,fox,rock,train,21,4,fox__rock
sample_00062733,data/processed/nico/rock/fox/rock_000031.jpg,fox,rock,train,21,4,fox__rock
sample_00062734,data/processed/nico/rock/fox/rock_000032.jpg,fox,rock,train,21,4,fox__rock
sample_00062735,data/processed/nico/rock/fox/rock_000033.jpg,fox,rock,train,21,4,fox__rock
sample_00062736,data/processed/nico/rock/fox/rock_000034.jpg,fox,rock,train,21,4,fox__rock
sample_00062741,data/processed/nico/rock/fox/rock_000039.jpg,fox,rock,train,21,4,fox__rock
sample_00062744,data/processed/nico/rock/fox/rock_000042.jpg,fox,rock,train,21,4,fox__rock
sample_00062745,data/processed/nico/rock/fox/rock_000043.jpg,fox,rock,train,21,4,fox__rock
sample_00062748,data/processed/nico/rock/fox/rock_000046.jpg,fox,rock,train,21,4,fox__rock
sample_00062751,data/processed/nico/rock/fox/rock_000049.jpg,fox,rock,train,21,4,fox__rock
sample_00062752,data/processed/nico/rock/fox/rock_000050.jpg,fox,rock,train,21,4,fox__rock
sample_00062753,data/processed/nico/rock/fox/rock_000051.jpg,fox,rock,train,21,4,fox__rock
sample_00062754,data/processed/nico/rock/fox/rock_000052.jpg,fox,rock,train,21,4,fox__rock
sample_00062756,data/processed/nico/rock/fox/rock_000054.jpg,fox,rock,train,21,4,fox__rock
sample_00062757,data/processed/nico/rock/fox/rock_000055.jpg,fox,rock,train,21,4,fox__rock
sample_00062759,data/processed/nico/rock/fox/rock_000057.jpg,fox,rock,train,21,4,fox__rock
sample_00062760,data/processed/nico/rock/fox/rock_000058.jpg,fox,rock,train,21,4,fox__rock
sample_00062761,data/processed/nico/rock/fox/rock_000059.jpg,fox,rock,train,21,4,fox__rock
sample_00062763,data/processed/nico/rock/fox/rock_000061.jpg,fox,rock,train,21,4,fox__rock
sample_00062764,data/processed/nico/rock/fox/rock_000062.jpg,fox,rock,train,21,4,fox__rock
sample_00062767,data/processed/nico/rock/fox/rock_000065.jpg,fox,rock,train,21,4,fox__rock
sample_00062769,data/processed/nico/rock/fox/rock_000067.jpg,fox,rock,train,21,4,fox__rock
sample_00062770,data/processed/nico/rock/fox/rock_000068.jpg,fox,rock,train,21,4,fox__rock
sample_00062771,data/processed/nico/rock/fox/rock_000069.jpg,fox,rock,train,21,4,fox__rock
sample_00062772,data/processed/nico/rock/fox/rock_000070.jpg,fox,rock,train,21,4,fox__rock
sample_00062774,data/processed/nico/rock/fox/rock_000072.jpg,fox,rock,train,21,4,fox__rock
sample_00062775,data/processed/nico/rock/fox/rock_000073.jpg,fox,rock,train,21,4,fox__rock
sample_00062779,data/processed/nico/rock/fox/rock_000077.jpg,fox,rock,train,21,4,fox__rock
sample_00062782,data/processed/nico/rock/fox/rock_000080.jpg,fox,rock,train,21,4,fox__rock
sample_00062783,data/processed/nico/rock/fox/rock_000081.jpg,fox,rock,train,21,4,fox__rock
sample_00062784,data/processed/nico/rock/fox/rock_000082.jpg,fox,rock,train,21,4,fox__rock
sample_00062785,data/processed/nico/rock/fox/rock_000083.jpg,fox,rock,train,21,4,fox__rock
sample_00062786,data/processed/nico/rock/fox/rock_000084.jpg,fox,rock,train,21,4,fox__rock
sample_00062787,data/processed/nico/rock/fox/rock_000085.jpg,fox,rock,train,21,4,fox__rock
sample_00062788,data/processed/nico/rock/fox/rock_000086.jpg,fox,rock,train,21,4,fox__rock
sample_00062789,data/processed/nico/rock/fox/rock_000087.jpg,fox,rock,train,21,4,fox__rock
sample_00062790,data/processed/nico/rock/fox/rock_000088.jpg,fox,rock,train,21,4,fox__rock
sample_00062792,data/processed/nico/rock/fox/rock_000090.jpg,fox,rock,train,21,4,fox__rock
sample_00062793,data/processed/nico/rock/fox/rock_000091.jpg,fox,rock,train,21,4,fox__rock
sample_00062794,data/processed/nico/rock/fox/rock_000092.jpg,fox,rock,train,21,4,fox__rock
sample_00062796,data/processed/nico/rock/fox/rock_000094.jpg,fox,rock,train,21,4,fox__rock
sample_00062797,data/processed/nico/rock/fox/rock_000095.jpg,fox,rock,train,21,4,fox__rock
sample_00062798,data/processed/nico/rock/fox/rock_000096.jpg,fox,rock,train,21,4,fox__rock
sample_00062799,data/processed/nico/rock/fox/rock_000097.jpg,fox,rock,train,21,4,fox__rock
sample_00062800,data/processed/nico/rock/fox/rock_000098.jpg,fox,rock,train,21,4,fox__rock
sample_00062802,data/processed/nico/rock/fox/rock_000100.jpg,fox,rock,train,21,4,fox__rock
sample_00062805,data/processed/nico/rock/fox/rock_000103.jpg,fox,rock,train,21,4,fox__rock
sample_00062806,data/processed/nico/rock/fox/rock_000104.jpg,fox,rock,train,21,4,fox__rock
sample_00062807,data/processed/nico/rock/fox/rock_000105.jpg,fox,rock,train,21,4,fox__rock
sample_00062808,data/processed/nico/rock/fox/rock_000106.jpg,fox,rock,train,21,4,fox__rock
sample_00062811,data/processed/nico/rock/fox/rock_000109.jpg,fox,rock,train,21,4,fox__rock
sample_00062812,data/processed/nico/rock/fox/rock_000110.jpg,fox,rock,train,21,4,fox__rock
sample_00062815,data/processed/nico/rock/fox/rock_000113.jpg,fox,rock,train,21,4,fox__rock
sample_00062816,data/processed/nico/rock/fox/rock_000114.jpg,fox,rock,train,21,4,fox__rock
sample_00062817,data/processed/nico/rock/fox/rock_000115.jpg,fox,rock,train,21,4,fox__rock
sample_00062819,data/processed/nico/rock/fox/rock_000117.jpg,fox,rock,train,21,4,fox__rock
sample_00062820,data/processed/nico/rock/fox/rock_000118.jpg,fox,rock,train,21,4,fox__rock
sample_00062822,data/processed/nico/rock/fox/rock_000120.jpg,fox,rock,train,21,4,fox__rock
sample_00062824,data/processed/nico/rock/fox/rock_000122.jpg,fox,rock,train,21,4,fox__rock
sample_00062825,data/processed/nico/rock/fox/rock_000123.jpg,fox,rock,train,21,4,fox__rock
sample_00062827,data/processed/nico/rock/fox/rock_000125.jpg,fox,rock,train,21,4,fox__rock
sample_00062828,data/processed/nico/rock/fox/rock_000126.jpg,fox,rock,train,21,4,fox__rock
sample_00062835,data/processed/nico/rock/fox/rock_000133.jpg,fox,rock,train,21,4,fox__rock
sample_00062836,data/processed/nico/rock/fox/rock_000134.jpg,fox,rock,train,21,4,fox__rock
sample_00062837,data/processed/nico/rock/fox/rock_000135.jpg,fox,rock,train,21,4,fox__rock
sample_00062839,data/processed/nico/rock/fox/rock_000137.jpg,fox,rock,train,21,4,fox__rock
sample_00062841,data/processed/nico/rock/fox/rock_000139.jpg,fox,rock,train,21,4,fox__rock
sample_00062842,data/processed/nico/rock/fox/rock_000140.jpg,fox,rock,train,21,4,fox__rock
sample_00062843,data/processed/nico/rock/fox/rock_000141.jpg,fox,rock,train,21,4,fox__rock
sample_00062845,data/processed/nico/rock/fox/rock_000143.jpg,fox,rock,train,21,4,fox__rock
sample_00062846,data/processed/nico/rock/fox/rock_000144.jpg,fox,rock,train,21,4,fox__rock
sample_00062849,data/processed/nico/rock/fox/rock_000147.jpg,fox,rock,train,21,4,fox__rock
sample_00062850,data/processed/nico/rock/fox/rock_000148.jpg,fox,rock,train,21,4,fox__rock
sample_00062851,data/processed/nico/rock/fox/rock_000149.jpg,fox,rock,train,21,4,fox__rock
sample_00062854,data/processed/nico/rock/fox/rock_000152.jpg,fox,rock,train,21,4,fox__rock
sample_00062857,data/processed/nico/rock/frog/rock_000003.jpg,frog,rock,train,22,4,frog__rock
sample_00062858,data/processed/nico/rock/frog/rock_000004.jpg,frog,rock,train,22,4,frog__rock
sample_00062860,data/processed/nico/rock/frog/rock_000006.jpg,frog,rock,train,22,4,frog__rock
sample_00062861,data/processed/nico/rock/frog/rock_000007.jpg,frog,rock,train,22,4,frog__rock
sample_00062862,data/processed/nico/rock/frog/rock_000008.jpg,frog,rock,train,22,4,frog__rock
sample_00062864,data/processed/nico/rock/frog/rock_000010.jpg,frog,rock,train,22,4,frog__rock
sample_00062865,data/processed/nico/rock/frog/rock_000011.jpg,frog,rock,train,22,4,frog__rock
sample_00062867,data/processed/nico/rock/frog/rock_000013.jpg,frog,rock,train,22,4,frog__rock
sample_00062870,data/processed/nico/rock/frog/rock_000016.jpg,frog,rock,train,22,4,frog__rock
sample_00062872,data/processed/nico/rock/frog/rock_000018.jpg,frog,rock,train,22,4,frog__rock
sample_00062875,data/processed/nico/rock/frog/rock_000021.jpg,frog,rock,train,22,4,frog__rock
sample_00062876,data/processed/nico/rock/frog/rock_000022.jpg,frog,rock,train,22,4,frog__rock
sample_00062879,data/processed/nico/rock/frog/rock_000025.jpg,frog,rock,train,22,4,frog__rock
sample_00062880,data/processed/nico/rock/frog/rock_000026.jpg,frog,rock,train,22,4,frog__rock
sample_00062881,data/processed/nico/rock/frog/rock_000027.jpg,frog,rock,train,22,4,frog__rock
sample_00062882,data/processed/nico/rock/frog/rock_000028.jpg,frog,rock,train,22,4,frog__rock
sample_00062883,data/processed/nico/rock/frog/rock_000029.jpg,frog,rock,train,22,4,frog__rock
sample_00062885,data/processed/nico/rock/frog/rock_000031.jpg,frog,rock,train,22,4,frog__rock
sample_00062886,data/processed/nico/rock/frog/rock_000032.jpg,frog,rock,train,22,4,frog__rock
sample_00062888,data/processed/nico/rock/frog/rock_000034.jpg,frog,rock,train,22,4,frog__rock
sample_00062889,data/processed/nico/rock/frog/rock_000035.jpg,frog,rock,train,22,4,frog__rock
sample_00062890,data/processed/nico/rock/frog/rock_000036.jpg,frog,rock,train,22,4,frog__rock
sample_00062891,data/processed/nico/rock/frog/rock_000037.jpg,frog,rock,train,22,4,frog__rock
sample_00062893,data/processed/nico/rock/frog/rock_000039.jpg,frog,rock,train,22,4,frog__rock
sample_00062894,data/processed/nico/rock/frog/rock_000040.jpg,frog,rock,train,22,4,frog__rock
sample_00062895,data/processed/nico/rock/frog/rock_000041.jpg,frog,rock,train,22,4,frog__rock
sample_00062896,data/processed/nico/rock/frog/rock_000042.jpg,frog,rock,train,22,4,frog__rock
sample_00062898,data/processed/nico/rock/frog/rock_000044.jpg,frog,rock,train,22,4,frog__rock
sample_00062900,data/processed/nico/rock/frog/rock_000046.jpg,frog,rock,train,22,4,frog__rock
sample_00062902,data/processed/nico/rock/frog/rock_000048.jpg,frog,rock,train,22,4,frog__rock
sample_00062904,data/processed/nico/rock/frog/rock_000050.jpg,frog,rock,train,22,4,frog__rock
sample_00062906,data/processed/nico/rock/frog/rock_000052.jpg,frog,rock,train,22,4,frog__rock
sample_00062907,data/processed/nico/rock/frog/rock_000053.jpg,frog,rock,train,22,4,frog__rock
sample_00062909,data/processed/nico/rock/frog/rock_000055.jpg,frog,rock,train,22,4,frog__rock
sample_00062910,data/processed/nico/rock/frog/rock_000056.jpg,frog,rock,train,22,4,frog__rock
sample_00062912,data/processed/nico/rock/frog/rock_000058.jpg,frog,rock,train,22,4,frog__rock
sample_00062913,data/processed/nico/rock/frog/rock_000059.jpg,frog,rock,train,22,4,frog__rock
sample_00062915,data/processed/nico/rock/frog/rock_000061.jpg,frog,rock,train,22,4,frog__rock
sample_00062917,data/processed/nico/rock/frog/rock_000063.jpg,frog,rock,train,22,4,frog__rock
sample_00062918,data/processed/nico/rock/frog/rock_000064.jpg,frog,rock,train,22,4,frog__rock
sample_00062920,data/processed/nico/rock/frog/rock_000066.jpg,frog,rock,train,22,4,frog__rock
sample_00062923,data/processed/nico/rock/frog/rock_000069.jpg,frog,rock,train,22,4,frog__rock
sample_00062925,data/processed/nico/rock/frog/rock_000071.jpg,frog,rock,train,22,4,frog__rock
sample_00062927,data/processed/nico/rock/frog/rock_000073.jpg,frog,rock,train,22,4,frog__rock
sample_00062928,data/processed/nico/rock/frog/rock_000074.jpg,frog,rock,train,22,4,frog__rock
sample_00062929,data/processed/nico/rock/frog/rock_000075.jpg,frog,rock,train,22,4,frog__rock
sample_00062930,data/processed/nico/rock/frog/rock_000076.jpg,frog,rock,train,22,4,frog__rock
sample_00062931,data/processed/nico/rock/frog/rock_000077.jpg,frog,rock,train,22,4,frog__rock
sample_00062932,data/processed/nico/rock/frog/rock_000078.jpg,frog,rock,train,22,4,frog__rock
sample_00062933,data/processed/nico/rock/frog/rock_000079.jpg,frog,rock,train,22,4,frog__rock
sample_00062934,data/processed/nico/rock/frog/rock_000080.jpg,frog,rock,train,22,4,frog__rock
sample_00062935,data/processed/nico/rock/frog/rock_000081.jpg,frog,rock,train,22,4,frog__rock
sample_00062936,data/processed/nico/rock/frog/rock_000082.jpg,frog,rock,train,22,4,frog__rock
sample_00062937,data/processed/nico/rock/frog/rock_000083.jpg,frog,rock,train,22,4,frog__rock
sample_00062940,data/processed/nico/rock/frog/rock_000086.jpg,frog,rock,train,22,4,frog__rock
sample_00062941,data/processed/nico/rock/frog/rock_000087.jpg,frog,rock,train,22,4,frog__rock
sample_00062944,data/processed/nico/rock/frog/rock_000090.jpg,frog,rock,train,22,4,frog__rock
sample_00062945,data/processed/nico/rock/frog/rock_000091.jpg,frog,rock,train,22,4,frog__rock
sample_00062946,data/processed/nico/rock/frog/rock_000092.jpg,frog,rock,train,22,4,frog__rock
sample_00062948,data/processed/nico/rock/frog/rock_000094.jpg,frog,rock,train,22,4,frog__rock
sample_00062949,data/processed/nico/rock/frog/rock_000095.jpg,frog,rock,train,22,4,frog__rock
sample_00062950,data/processed/nico/rock/frog/rock_000096.jpg,frog,rock,train,22,4,frog__rock
sample_00062951,data/processed/nico/rock/frog/rock_000097.jpg,frog,rock,train,22,4,frog__rock
sample_00062952,data/processed/nico/rock/frog/rock_000098.jpg,frog,rock,train,22,4,frog__rock
sample_00062953,data/processed/nico/rock/frog/rock_000099.jpg,frog,rock,train,22,4,frog__rock
sample_00062954,data/processed/nico/rock/frog/rock_000100.jpg,frog,rock,train,22,4,frog__rock
sample_00062955,data/processed/nico/rock/frog/rock_000101.jpg,frog,rock,train,22,4,frog__rock
sample_00062956,data/processed/nico/rock/frog/rock_000102.jpg,frog,rock,train,22,4,frog__rock
sample_00062957,data/processed/nico/rock/frog/rock_000103.jpg,frog,rock,train,22,4,frog__rock
sample_00062959,data/processed/nico/rock/frog/rock_000105.jpg,frog,rock,train,22,4,frog__rock
sample_00062960,data/processed/nico/rock/frog/rock_000106.jpg,frog,rock,train,22,4,frog__rock
sample_00062961,data/processed/nico/rock/frog/rock_000107.jpg,frog,rock,train,22,4,frog__rock
